adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception
,,,,,2.0,,,1993-08-19,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,11.0,4.0,6-3,,,,,,,,,,,,,,,,,,,Evan Boehm,,,,,,,,,,BoehEv00,c,,,,,,,,,,,,,,,,,,,,,,0.0,,2018,,IND,,,,,,,,,,321,,,,,,,,,,0.0,
,,,,,,,,1993-08-19,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,,13.0,8.0,6-3,,,,,,,,,,,,,,,,,,,Evan Boehm,,,,,,,,,,BoehEv00,C,,,,,,,,,,,,,,,,,,,,,,0.0,,2019,,MIA,,,,,,,,,,321,,,,,,,,,,0.0,
,,,,,8.0,,,1993-08-19,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,,55.0,21.0,6-3,,,,,,,,,,,,,,,,,,,Evan Boehm,,,,,,,,,,BoehEv00,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,,,,,,,,,,,,321,,,,,,,,,,0.0,
,,,,,,1,,1996-09-05,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,6-0,,,0,0,,,,,,,,0,,,,,,,Nate Brooks,,,,1,,,,,,BrooNa00,db,,,,,,,,,,,,,,,,,,,,,,0.0,,2019,7,MIA,,,,,,,,,,192,,,,,,,,,,,0
,,,,,,1,,1996-09-05,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,6-0,,,0,0,,,,,,,,0,,,,,,,Nate Brooks,,,,1,,,,,,BrooNa00,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,7,,,,,,,,,,,192,,,,,,,,,,,0
,,,,,,,,1996-02-20,,,,,,,,,,,,,,,,,0,0,1,0,,9.0,6.0,6-3,,,,,,,,,,,,,,,,,,,Shaq Calhoun,,,,,,,,,,CalhSh01,g,,,,,,,,,,,,,,,,,,,,,,0.0,,2019,,MIA,,,,,,,,,,310,,,,,,,,,,0,
,,,,,,,,1996-02-20,,,,,,,,,,,,,,,,,0,0,1,0,,9.0,6.0,6-3,,,,,,,,,,,,,,,,,,,Shaq Calhoun,,,,,,,,,,CalhSh01,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,,,,,,,,,,,,310,,,,,,,,,,0,
,,,,,2.0,4,,1994-11-07,,,,,,,,,,,,,,,,,0,1,0,0,,16.0,0.0,6-6,,,0.0,0.0,,,,,,,,0.0,,,,,,,Taco Charlton,,,,1.0,,,,,,CharTa00,,,,,,,,,,,,,,,,,,,,,,,3.0,,2017,15,DAL,,,,,,,,,,270,,,,,,,,,,0,0.0
,,,,,4.0,14,,1994-11-07,,,,,,,,,,,,,,,,,0,0,1,0,,11.0,7.0,6-6,,,0.0,0.0,,,,,,,,0.0,,,,,,,Taco Charlton,,,,1.0,,,,,,CharTa00,de/dt,,,,,,,,,,,,,,,,,,,,,,1.0,,2018,13,DAL,,,,,,,,,,270,,,,,,,,,,0,0.0
,,,,,,7,,1994-11-07,,,,,,,,,,,,,,,,,0,2,0,0,,10.0,5.0,6-6,,,,,,,,,,,,,,,,,,,Taco Charlton,,,,,,,,,,CharTa00,de,,,,,,,,,,,,,,,,,,,,,,5.0,,2019,14,MIA,,,,,,,,,,270,,,,,,,,,,0,
,,,,,6.0,25,,1994-11-07,,,,,,,,,,,,,,,,,0,3,1,0,,37.0,12.0,6-6,,,0.0,0.0,,,,,,,,0.0,,,,,,,Taco Charlton,,,,2.0,,,,,,CharTa00,,,,,,,,,,,,,,,,,,,,,,,9.0,,Career,42,,,,,,,,,,,270,,,,,,,,,,0,0.0
,,,,,2.0,2,,1993-10-06,,,,,,,,,,,,,,,,,0.0,2.0,1.0,0.0,,14.0,6.0,6-2,,,0,0,,,,,,,,0,,,,,,,Adrian Colbert,,,,5,,,,,,ColbAd00,fs/ss,,,,,,,,,,,,,,,,,,,,,,0.0,,2017,30,SFO,,,,,,,,,,205,,,,,,,,,,0.0,0
,,,,,2.0,6,,1993-10-06,,,,,,,,,,,,,,,,,,,,,,7.0,6.0,6-2,,,0,0,,,,,,,,0,,,,,,,Adrian Colbert,,,,1,,,,,,ColbAd00,fs,,,,,,,,,,,,,,,,,,,,,,0.0,,2018,15,SFO,,,,,,,,,,205,,,,,,,,,,,0
,,,,,,5,,1993-10-06,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,6-2,,,0,0,,,,,,,,0,,,,,,,Adrian Colbert,,,,2,,,,,,ColbAd00,db/s,,,,,,,,,,,,,,,,,,,,,,0.0,,2019,10,MIA,,,,,,,,,,205,,,,,,,,,,,0
,,,,,4.0,13,,1993-10-06,,,,,,,,,,,,,,,,,0.0,2.0,1.0,0.0,,26.0,16.0,6-2,,,0,0,,,,,,,,0,,,,,,,Adrian Colbert,,,,8,,,,,,ColbAd00,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,55,,,,,,,,,,,205,,,,,,,,,,0.0,0
,,,,,2.0,,,1995-01-09,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,11.0,4.0,6-7,,,,,,,,,,,,,,,,,,,Julie'n Davenport,,,,,,,,,,DaveJu00,t,,,,,,,,,,,,,,,,,,,,,,0.0,,2017,,HOU,,,,,,,,,,325,,,,,,,,,,0.0,
,,,,,8.0,,,1995-01-09,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,16.0,15.0,6-7,,,,,,,,,,,,,,,,,,,Julie'n Davenport,,,,,,,,,,DaveJu00,T,,,,,,,,,,,,,,,,,,,,,,0.0,,2018,,HOU,,,,,,,,,,325,,,,,,,,,,0.0,
,,,,,,,,1995-01-09,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,6-7,,,,,,,,,,,,,,,,,,,Julie'n Davenport,,,,,,,,,,DaveJu00,t,,,,,,,,,,,,,,,,,,,,,,0.0,,2019,,MIA,,,,,,,,,,325,,,,,,,,,,,
,,,,,10.0,,,1995-01-09,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,,34.0,26.0,6-7,,,,,,,,,,,,,,,,,,,Julie'n Davenport,,,,,,,,,,DaveJu00,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,,,,,,,,,,,,325,,,,,,,,,,0.0,
,,,,,4.0,,,1991-09-15,,,,,,,,,,,,,,,,,,,,,,16.0,10.0,6-6,,,,,,,,,,,,,,,,,,,Jesse Davis,,,,,,,,,,DaviJe00,lg/rg/t,,,,,,,,,,,,,,,,,,,,,,0.0,,2017,,MIA,,,,,,,,,,325,,,,,,,,,,,
,,,,,10.0,,,1991-09-15,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,16.0,16.0,6-6,,,,,,,,,,,,,,,,,,,Jesse Davis,,,,,,,,,,DaviJe00,cb/RG,,,,,,,,,,,,,,,,,,,,,,0.0,,2018,,MIA,,,,,,,,,,325,,,,,,,,,,0.0,
,,,,,,,,1991-09-15,,,,,,,,,,,,,,,,,,,,,,14.0,14.0,6-6,,,,,,,,,,,,,,,,,,,Jesse Davis,,,,,,,,,,DaviJe00,G,,,,,,,,,,,,,,,,,,,,,,0.0,,2019,,MIA,,,,,,,,,,325,,,,,,,,,,,
,,,,,14.0,,,1991-09-15,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,46.0,40.0,6-6,,,,,,,,,,,,,,,,,,,Jesse Davis,,,,,,,,,,DaviJe00,,,,,,,,,,,,,,,,,,,,,,,0.0,,Career,,,,,,,,,,,,325,,,,,,,,,,0.0,
,,,,203,0.0,,,1993-07-04,,42.9,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,,11.0,0.0,6-1,,,,,,0.0,64.0,3.0,,,,,26.0,,,55,9.0,,Trevor Davis,,,,,,,,,,DaviTr03,,0,115,9,,,,1.0,24.0,2.2,8.0,3.0,0.3,,,,,,,1.0,,,0.0,,2016,,GNB,,,7.0,,,,3.0,,,188,24.0,,,,,21.3,,12.8,8.0,0.0,
,,,,1079,1.0,,,1993-07-04,,71.4,,,,,,,,,,,,,,,0.0,,,,,16.0,0.0,6-1,,,,,,0.0,707.0,31.0,,,,,34.0,,,65,29.0,9.0,Trevor Davis,,,,,,,,,,DaviTr03,,0,289,24,,,,0.0,70.0,4.4,14.0,5.0,0.3,2.0,0.1,0.0,13.0,6.5,0.8,0.0,,,,,2017,,GNB,,,7.0,,,,7.0,,,188,83.0,,,,,22.8,,12.0,11.9,,
,,,,810,,,,1993-07-04,,72.7,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,,13.0,4.0,6-1,,,,,,0.0,488.0,22.0,,,,,52.0,,,32,28.0,60.0,Trevor Davis,,,,,,,,,,DaviTr03,,0,138,20,,,,0.0,111.0,8.5,13.9,8.0,0.6,4.0,0.3,1.0,73.0,18.3,5.6,1.0,,,0.0,,2019,,3TM,,,11.0,,,,12.0,,,188,184.0,,,,,22.2,,6.9,15.3,0.0,
,,,,29,,,,1993-07-04,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,2.0,0.0,6-1,,,,,,,,,,,,,,,,1,28.0,,Trevor Davis,,,,,,,,,,DaviTr03,,0,1,3,,,,0.0,28.0,14.0,28.0,1.0,0.5,,,,,,,0.0,,,0.0,,,,GNB,,,1.0,,,,1.0,,,188,28.0,,,,,,,0.3,28.0,0.0,
,,,,2156,1.0,0.0,,1993-07-04,,64.0,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,,42.0,4.0,6-1,,,,,,0.0,1279.0,57.0,,,,,52.0,,,65,29.0,60.0,Trevor Davis,,,,,,,,,,DaviTr03,,0,586,57,,,,1.0,205.0,4.9,12.8,16.0,0.4,6.0,0.1,1.0,86.0,14.3,2.0,2.0,,,0.0,,Career,2.0,,,,25.0,,,,22.0,,,188,291.0,,,,,22.4,,10.3,13.2,0.0,
,,,,64,0.0,0.0,,1993-07-04,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,6-1,,,,,,0.0,20.0,1.0,,,,,20.0,,,15,,,Trevor Davis,,,,,,,,,,DaviTr03,,0,44,4,,,,,,,,,,,,,,,,,,,0.0,,2018,2.0,GNB,,,,,,,,,,188,,,,,,20.0,,11.0,,,
,,,,,,,,1996-09-03,,100.0,,,,,,,,,,,,,,,0,,,,,15.0,14.0,6-6,,,,,,,,,,,,,,,,,0,,Michael Deiter,,,,,,,,,,DeitMi00,G,,,,,,,0,0,0.0,0.0,1,0.1,,,,,,,0,,,,,2019,,MIA,,,1,,,,1,,,310,0,,,,,,,,0.0,,
,,,,,,,,1996-09-03,,100.0,,,,,,,,,,,,,,,0,,,,,15.0,14.0,6-6,,,,,,,,,,,,,,,,,0,,Michael Deiter,,,,,,,,,,DeitMi00,,,,,,,,0,0,0.0,0.0,1,0.1,,,,,,,0,,,,,Career,,,,,1,,,,1,,,310,0,,,,,,,,0.0,,
,,,,,,19,,1993-02-22,,,,,,,,,,,,,,,,,,,,,,15.0,6.0,6-0,,,0,0,,,,,,,,0,,,,,,,Samuel Eguavoen,,,,1,,,,,,EguaSa00,lb,,,,,,,,,,,,,,,,,,,,,,3.5,,2019,21,MIA,,,,,,,,,,236,,,,,,,,,,,0
,,,,,,19,,1993-02-22,,,,,,,,,,,,,,,,,,,,,,15.0,6.0,6-0,,,0,0,,,,,,,,0,,,,,,,Samuel Eguavoen,,,,1,,,,,,EguaSa00,,,,,,,,,,,,,,,,,,,,,,,3.5,,Career,21,,,,,,,,,,,236,,,,,,,,,,,0
73.0,3.11,3.7,69.0,,3.0,,135,1982-11-24,,,76,89.0,,,,,,,,,,1.0,,,3.0,0.0,1.0,0.0,1.0,4.0,3.0,6-2,5.9,52.0,,,8,,,,,,,,,56,,,,14.0,Ryan Fitzpatrick,84.0,5.06,71.0,,56.3,3.0,4,777,5.8,FitzRy00,qb,,,,,0-3-0,58.2,,,,,,,14.0,3.5,2.0,64.0,4.6,16.0,2.0,,103.0,0.0,,2005,,STL,,,,9,,87.0,14.0,,,228,64.0,49,80.0,10.2,194.3,,,,4.6,-3.0,
,,,,,0.0,,0,1982-11-24,,,0,,99.4,,,,,,,,,,,,0.0,,,,,1.0,0.0,6-2,,,,,0,,,,,,,,,0,,,,2.0,Ryan Fitzpatrick,,,,,,,0,0,,FitzRy00,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,2006,,STL,,,,0,,,3.0,,,228,0.0,0,,,0.0,,,,0.0,,
,,,,,0.0,,0,1982-11-24,,,0,,,,,,,,,,,,,,,,,,,1.0,0.0,6-2,,,,,0,,,,,,,,,0,,,,,Ryan Fitzpatrick,,,,,,,0,0,,FitzRy00,,,,,,,,,,,,,,,,,,,,,,,,,2007,,CIN,,,,0,,,,,,228,,0,,,0.0,,,,,,
76.0,3.58,4.5,77.0,,3.0,0.0,372,1982-11-24,,100.0,221,94.0,50.4,,,,,,,,,,,,11.0,0.0,8.0,0.0,,13.0,12.0,6-2,2.4,108.0,,,9,,,,,,,,,79,,,-3.0,22.0,Ryan Fitzpatrick,67.0,4.18,84.0,,59.4,2.2,8,1905,5.1,FitzRy00,QB,,,,,4-7-1,70.0,0.0,-3.0,-0.2,-3.0,1.0,0.1,60.0,4.6,2.0,304.0,5.1,23.4,2.0,,77.0,0.0,,2008,1.0,CIN,,,1.0,38,,79.0,61.0,,,228,301.0,193,66.0,8.6,146.5,,,,4.9,-12.0,
81.0,4.13,5.1,83.0,,3.0,,227,1982-11-24,,,127,83.0,35.3,,,,,,,,,1.0,,,3.0,0.0,0.0,0.0,2.0,10.0,8.0,6-2,4.4,79.0,,,10,,,,,,,,,98,,,,31.0,Ryan Fitzpatrick,83.0,5.22,83.0,,55.9,4.0,9,1422,6.3,FitzRy00,QB,,,,,4-4-0,69.7,,,,,,,31.0,3.1,1.0,141.0,4.5,14.1,1.0,,81.0,0.0,,2009,,BUF,,,,21,,98.0,31.0,,,228,141.0,127,87.0,11.2,142.2,,,,4.5,-1.0,
99.0,5.68,6.3,97.0,,9.0,0.0,441,1982-11-24,,,255,91.0,50.7,,,,,,,,,1.0,,,8.0,0.0,3.0,0.0,1.0,13.0,13.0,6-2,3.4,94.0,,,15,,,,,,,,,65,,,,22.0,Ryan Fitzpatrick,99.0,6.14,98.0,,57.8,5.2,23,3000,6.8,FitzRy00,QB,,,,,4-9-0,81.8,,,,,,,40.0,3.1,0.0,269.0,6.7,20.7,0.0,,108.0,0.0,,2010,2.0,BUF,,,,24,,111.0,40.0,,,228,269.0,145,95.0,11.8,230.8,,,,6.7,0.0,
93.0,5.29,5.8,88.0,,11.0,0.0,569,1982-11-24,,,353,105.0,50.5,,,,,,,,,2.0,,,7.0,0.0,4.0,0.0,2.0,16.0,16.0,6-2,4.0,80.0,,,23,,,,,,,,,60,,,,18.0,Ryan Fitzpatrick,100.0,6.23,93.0,,62.0,4.2,24,3832,6.7,FitzRy00,QB,,,,,6-10-0,79.1,,,,,,,56.0,3.5,0.0,215.0,3.8,13.4,0.0,,120.0,0.0,,2011,1.0,BUF,,,,22,,99.0,56.0,,,228,215.0,148,93.0,10.9,239.5,,,,3.8,0.0,
96.0,5.61,6.3,94.0,,11.0,0.0,505,1982-11-24,,,306,99.0,43.8,,,,,,,,,0.0,,,8.0,0.0,2.0,0.0,1.0,16.0,16.0,6-2,3.2,93.0,,,16,,,,,,,,,68,,,,20.0,Ryan Fitzpatrick,96.0,6.05,97.0,,60.6,4.8,24,3400,6.7,FitzRy00,QB,,,,,6-10-0,83.3,,,,,,,48.0,3.0,1.0,197.0,4.1,12.3,1.0,,107.0,0.0,,2012,2.0,BUF,,,,30,,105.0,48.0,,,228,197.0,161,92.0,11.1,212.5,,,,4.1,0.0,
95.0,5.62,6.3,92.0,,9.0,,350,1982-11-24,,100.0,217,101.0,57.2,,,,,,,,,2.0,,,9.0,0.0,4.0,0.0,2.0,11.0,9.0,6-2,3.4,86.0,,,12,,,,,,,,,77,,,0.0,26.0,Ryan Fitzpatrick,101.0,6.32,94.0,,62.0,4.0,14,2454,7.0,FitzRy00,QB,,,,,3-6-0,82.0,0.0,0.0,0.0,0.0,1.0,0.1,43.0,3.9,3.0,225.0,5.2,20.5,3.0,,106.0,0.0,,2013,,TEN,,,1.0,21,,96.0,44.0,,,228,225.0,109,97.0,11.3,223.1,,,,5.1,-3.0,
114.0,7.15,7.9,113.0,,9.0,,312,1982-11-24,,,197,103.0,61.1,,,,,,,,,,,,5.0,0.0,4.0,0.0,,12.0,12.0,6-2,2.6,100.0,,,8,,,,,,,,,76,,,,16.0,Ryan Fitzpatrick,119.0,7.21,109.0,,63.1,5.4,17,2483,8.0,FitzRy00,QB,,,,,6-6-0,95.3,,,,,,,50.0,4.2,2.0,184.0,3.7,15.3,2.0,,100.0,0.0,,2014,,HOU,,,,21,,111.0,50.0,,,228,184.0,83,118.0,12.6,206.9,,,,3.7,-2.0,
104.0,6.46,6.9,97.0,,13.0,,562,1982-11-24,,,335,87.0,63.5,,,,,,,,,2.0,,,5.0,0.0,2.0,0.0,3.0,16.0,16.0,6-2,2.7,95.0,,,15,,,,,,,,,69,,,,19.0,Ryan Fitzpatrick,104.0,6.56,98.0,,59.6,5.5,31,3905,6.9,FitzRy00,QB,,,,,10-6-0,88.0,,,,,,,60.0,3.8,2.0,270.0,4.5,16.9,2.0,,122.0,0.0,,2015,,NYJ,,,,19,,113.0,60.0,,,228,270.0,94,94.0,11.7,244.1,,,,4.5,-32.0,
83.0,4.99,5.4,78.0,,5.0,,403,1982-11-24,,,228,75.0,37.9,,,,,,,,,,,,9.0,0.0,4.0,0.0,,14.0,11.0,6-2,4.2,66.0,,,17,,,,,,,,,57,,,,14.0,Ryan Fitzpatrick,98.0,6.23,72.0,,56.6,3.0,12,2710,6.7,FitzRy00,QB,,,,,3-8-0,69.6,,,,,,,33.0,2.4,0.0,130.0,3.9,9.3,0.0,,113.0,0.0,,2016,,NYJ,,,,19,,83.0,33.0,,,228,130.0,81,90.0,11.9,193.6,,,,3.9,-6.0,
102.0,6.32,6.8,97.0,,3.0,,163,1982-11-24,,,96,84.0,59.7,,,,,,,,,0.0,,,0.0,,,,1.0,6.0,3.0,6-2,1.8,109.0,,,3,,,,,,,,,41,,,,15.0,Ryan Fitzpatrick,100.0,6.29,95.0,,58.9,4.3,7,1103,6.8,FitzRy00,qb,,,,,2-1-0,86.0,,,,,,,16.0,2.7,0.0,76.0,4.8,12.7,0.0,,116.0,,,2017,,TAM,,,,7,,99.0,16.0,,,228,76.0,34,92.0,11.5,183.8,,,,4.8,,
125.0,8.04,8.8,123.0,,7.0,,246,1982-11-24,,,164,111.0,62.1,,,,,,,,,,,,4.0,0.0,2.0,0.0,,8.0,7.0,6-2,4.9,58.0,,,12,,,,,,,,,75,,,,18.0,Ryan Fitzpatrick,146.0,8.81,113.0,,66.7,6.9,17,2366,9.6,FitzRy00,qb,,,,,2-5-0,100.4,,,,,,,36.0,4.5,2.0,152.0,4.2,19.0,2.0,,110.0,0.0,,2018,,TAM,,,,14,,127.0,36.0,,,228,152.0,76,147.0,14.4,295.8,,,,4.2,0.0,
91.0,5.63,6.5,91.0,,,,461,1982-11-24,,,283,89.0,62.1,,,,,,,,,2.0,,,8.0,0.0,4.0,0.0,3.0,14.0,12.0,6-2,2.8,92.0,,,13,,,,,,,,,51,,,,20.0,Ryan Fitzpatrick,94.0,6.04,89.0,,61.4,4.1,19,3209,7.0,FitzRy00,QB,,,,,4-8-0,84.2,,,,,,,49.0,3.5,3.0,228.0,4.7,16.3,3.0,,94.0,0.0,,2019,,MIA,,,,38,,95.0,49.0,,,228,228.0,195,93.0,11.3,229.2,,,,4.7,-6.0,
,5.57,6.2,,,86.0,0.0,4746,1982-11-24,,100.0,2858,,,,,,,,,,,11.0,,,80.0,0.0,38.0,0.0,16.0,155.0,138.0,6-2,3.4,,,,161,,,,,,,,,98,,,0.0,31.0,Ryan Fitzpatrick,,6.18,,,60.2,4.4,209,32566,6.9,FitzRy00,,,,,,54-83-1,81.4,0.0,-3.0,0.0,-1.5,2.0,0.0,539.0,3.5,18.0,2455.0,4.6,15.8,18.0,,,0.0,,Career,6.0,,,,2.0,283,,,541.0,,,228,2452.0,1495,,11.4,210.1,,,,4.5,-65.0,
,,,,,0.0,,,1996-02-09,,0.0,,,,,,,,,,,,,,,0,,,,,1.0,0.0,6-2,,,,,,,,,,,,,,,,,0,,Isaiah Ford,,,,,,,,,,FordIs00,,,,,,,,0,0,0.0,,0,0.0,,,,,,,0,,,,,2018,,MIA,,,1,,,,0,,,194,0,,,,,,,,,,
,,,,196.0,,,,1996-02-09,,61.5,,,,,,,,,,,,,,,0,,,,,7.0,0.0,6-2,,,,,,0.0,6.0,1.0,,,,,6.0,,,,28,,Isaiah Ford,,,,,,,,,,FordIs00,,,,,,,,0,190,27.1,11.9,16,2.3,,,,,,,0,,,,,2019,,MIA,,,26,,,,16,,,194,190,,,,,6.0,,,11.9,,
,,,,196.0,0.0,,,1996-02-09,,59.3,,,,,,,,,,,,,,,0,,,,,8.0,,6-2,,,,,,0.0,6.0,1.0,,,,,6.0,,,,28,,Isaiah Ford,,,,,,,,,,FordIs00,,,,,,,,0,190,23.8,11.9,16,2.0,,,,,,,0,,,,,Career,,,,,27,,,,16,,,194,190,,,,,6.0,,,11.9,,
,,,,,2.0,,,1995-10-03,,68.8,,,,,,,,,,,,,,,1,,,,,16.0,7.0,6-6,,,,,,,,,,,,,,,,,27,,Mike Gesicki,,,,,,,,,,GesiMi00,te,,,,,,,0,202,12.6,9.2,22,1.4,,,,,,,0,,,,,2018,,MIA,,,32,,,,22,,,250,202,,,,,,,,9.2,,
,,,,,,,,1995-10-03,,57.3,,,,,,,,,,,,,,,1,,,,,15.0,5.0,6-6,,,,,,,,,,,,,,,,,34,,Mike Gesicki,,,,,,,,,,GesiMi00,te,,,,,,,4,536,35.7,11.4,47,3.1,,,,,,,4,,,,,2019,,MIA,,,82,,,,47,,,250,536,,,,,,,,11.4,,
,,,,,2.0,,,1995-10-03,,60.5,,,,,,,,,,,,,,,2,,,,,31.0,12.0,6-6,,,,,,,,,,,,,,,,,34,,Mike Gesicki,,,,,,,,,,GesiMi00,,,,,,,,4,738,23.8,10.7,69,2.2,,,,,,,4,,,,,Career,,,,,114,,,,69,,,250,738,,,,,,,,10.7,,
,,,,,3.0,14,,1994-11-11,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,15.0,5.0,6-3,,,0.0,0.0,,,,,,,,0.0,,,,,,,Davon Godchaux,,,,1.0,,,,,,GodcDa00,dt,,,,,,,,,,,,,,,,,,,,,,0.0,,2017,26,MIA,,,,,,,,,,311,,,,,,,,,,0.0,0.0
,,,,,7.0,17,,1994-11-11,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,6-3,,,,,,,,,,,,,,,,,,,Davon Godchaux,,,,,,,,,,GodcDa00,DT/rdt,,,,,,,,,,,,,,,,,,,,,,1.0,,2018,31,MIA,,,,,,,,,,311,,,,,,,,,,,
,,,,,,41,,1994-11-11,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,6-3,,,0.0,0.0,,,,,,,,0.0,,,,,,,Davon Godchaux,,,,1.0,,,,,,GodcDa00,DT,,,,,,,,,,,,,,,,,,,,,,2.0,,2019,30,MIA,,,,,,,,,,311,,,,,,,,,,,0.0
,,,,,10.0,72,,1994-11-11,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,46.0,36.0,6-3,,,0.0,0.0,,,,,,,,0.0,,,,,,,Davon Godchaux,,,,2.0,,,,,,GodcDa00,,,,,,,,,,,,,,,,,,,,,,,3.0,,Career,87,,,,,,,,,,,311,,,,,,,,,,0.0,0.0
,-45.0,-45.0,,,2.0,,1.0,1994-06-25,0,,0.0,,,,,,,,,,,,,,,,,,,16.0,0.0,6-0,100.0,,,,1.0,,,,,,,,,0.0,64,,,,Matt Haack,,0.0,,,0.0,0.0,0.0,0.0,0.0,HaacMa00,P/WR,,,,83,,0.0,,,,,,,,,,,,,,,,,,2017,,MIA,,,,0.0,3695,,,,,205,,0.0,,,0.0,,44.5,,,,
,21.0,21.0,,,,,1.0,1994-06-25,0,,1.0,,,,,,,,,,,,,,0.0,,,,,15.0,0.0,6-0,0.0,,,,0.0,,,,,,,,,1.0,62,,,2.0,Matt Haack,,1.0,,,100.0,100.0,1.0,1.0,1.0,HaacMa00,P,,,,65,,118.7,,,,,,,1.0,0.1,0.0,2.0,2.0,0.1,0.0,,,,,2019,,MIA,,,,0.0,2935,,1.0,,,205,2.0,0.0,,1.0,0.1,,45.2,,2.0,,
,-12.0,-12.0,,,4.0,0.0,2.0,1994-06-25,1,,1.0,,,,,,,,,,,,,,0.0,,,,,47.0,,6-0,50.0,,,,1.0,,,,,,,,,1.0,65,,,2.0,Matt Haack,,0.5,,,50.0,50.0,1.0,1.0,0.5,HaacMa00,,,,,235,,56.2,,,,,,,1.0,0.0,0.0,2.0,2.0,0.0,0.0,,,0.0,,Career,1.0,,,,,0.0,10514,,1.0,,,205,2.0,0.0,,1.0,0.0,,44.7,,2.0,,
,,,,,2.0,0.0,,1994-06-25,1,,,,,,,,,,,,,,,,,,,,,16.0,0.0,6-0,,,,,,,,,,,,,,,65,,,,Matt Haack,,,,,,,,,,HaacMa00,P,,,,87,,,,,,,,,,,,,,,,,,0.0,,2018,1.0,MIA,,,,,3884,,,,,205,,,,,,,44.6,,,,
,,,,,4.0,4,,1995-03-06,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,16.0,2.0,6-3,,,0.0,0.0,,,,,,,,0.0,,,,,,,Charles Harris,,,,2.0,,,,,,HarrCh03,de,,,,,,,,,,,,,,,,,,,,,,2.0,,2017,15,MIA,,,,,,,,,,252,,,,,,,,,,0.0,0.0
